MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Building Materials,Railing,Deck Railing Components,,543340146,"8'x36"" Select Alm w/Sq Bal Hor - Assembled Black Rail Panel",TREX,,,,Boise Cascade Building Materials,Boise Cascade,Boise Cascade,543340146,,Building Materials > Railing > Deck Railing Components,"Boise Cascade Deck Railing, 543340146, Length 36 in, Color Black",DECK RAILING 36IN BLACK,"Boise Cascade Deck Railing, 543340146","Boise Cascade Deck Railing, Model 543340146, Length 36 in, Color Black","Boise Cascade Deck Railing, 543340146",,Length: 36 in,Color: Black,,,,,,,,,,,,,,,,,,,,,,Deck Railing,,Deck Railing,Length,36,in,Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30131700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Railing,Deck Railing Components,,543340147,"8'x36"" Select Alm w/Sq Bal Str - Assembled Black Rail Panel",TREX,,,,Boise Cascade Building Materials,Boise Cascade,Boise Cascade,543340147,,Building Materials > Railing > Deck Railing Components,"Boise Cascade Deck Railing, 543340147, Length 36 in, Color Black",DECK RAILING 36IN BLACK,"Boise Cascade Deck Railing, 543340147","Boise Cascade Deck Railing, Model 543340147, Length 36 in, Color Black","Boise Cascade Deck Railing, 543340147",,Length: 36 in,Color: Black,,,,,,,,,,,,,,,,,,,,,,Deck Railing,,Deck Railing,Length,36,in,Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30131700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15516CS,1x6-16' Coastline Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15516CS,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15516CS, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, ADB15516CS","Lumber, Model ADB15516CS, Board Size 1x6, Lumber Length 16 ft","Lumber, ADB15516CS",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15520CS,1x6-20' Coastline Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15520CS,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15520CS, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, ADB15520CS","Lumber, Model ADB15520CS, Board Size 1x6, Lumber Length 20 ft","Lumber, ADB15520CS",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15516EW,1x6-16' English Walnut Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15516EW,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15516EW, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, ADB15516EW","Lumber, Model ADB15516EW, Board Size 1x6, Lumber Length 16 ft","Lumber, ADB15516EW",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15520EW,1x6-20' English Walnut Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15520EW,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15520EW, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, ADB15520EW","Lumber, Model ADB15520EW, Board Size 1x6, Lumber Length 20 ft","Lumber, ADB15520EW",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15516MH,1x6-16' Mahogany Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15516MH,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15516MH, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, ADB15516MH","Lumber, Model ADB15516MH, Board Size 1x6, Lumber Length 16 ft","Lumber, ADB15516MH",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15520MH,1x6-20' Mahogany Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15520MH,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15520MH, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, ADB15520MH","Lumber, Model ADB15520MH, Board Size 1x6, Lumber Length 20 ft","Lumber, ADB15520MH",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15516WT,1x6-16' Weathered Teak Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15516WT,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15516WT, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, ADB15516WT","Lumber, Model ADB15516WT, Board Size 1x6, Lumber Length 16 ft","Lumber, ADB15516WT",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,ADB15520WT,1x6-20' Weathered Teak Sq Edge - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,ADB15520WT,,Building Materials > Lumber > Dimensional Lumber,"Lumber, ADB15520WT, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, ADB15520WT","Lumber, Model ADB15520WT, Board Size 1x6, Lumber Length 20 ft","Lumber, ADB15520WT",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15512CS,1x6-12' Coastline Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15512CS,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15512CS, Board Size 1x6, Lumber Length 12 ft",LUMBER 1X6 12FT,"Lumber, AGB15512CS","Lumber, Model AGB15512CS, Board Size 1x6, Lumber Length 12 ft","Lumber, AGB15512CS",,Board Size: 1x6,Lumber Length: 12 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15516CS,1x6-16' Coastline Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15516CS,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15516CS, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, AGB15516CS","Lumber, Model AGB15516CS, Board Size 1x6, Lumber Length 16 ft","Lumber, AGB15516CS",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15520CS,1x6-20' Coastline Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15520CS,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15520CS, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, AGB15520CS","Lumber, Model AGB15520CS, Board Size 1x6, Lumber Length 20 ft","Lumber, AGB15520CS",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15512EW,1x6-12' English Walnut Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15512EW,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15512EW, Board Size 1x6, Lumber Length 12 ft",LUMBER 1X6 12FT,"Lumber, AGB15512EW","Lumber, Model AGB15512EW, Board Size 1x6, Lumber Length 12 ft","Lumber, AGB15512EW",,Board Size: 1x6,Lumber Length: 12 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15516EW,1x6-16' English Walnut Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15516EW,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15516EW, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, AGB15516EW","Lumber, Model AGB15516EW, Board Size 1x6, Lumber Length 16 ft","Lumber, AGB15516EW",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15520EW,1x6-20' English Walnut Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15520EW,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15520EW, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, AGB15520EW","Lumber, Model AGB15520EW, Board Size 1x6, Lumber Length 20 ft","Lumber, AGB15520EW",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15512MH,1x6-12' Mahogany Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15512MH,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15512MH, Board Size 1x6, Lumber Length 12 ft",LUMBER 1X6 12FT,"Lumber, AGB15512MH","Lumber, Model AGB15512MH, Board Size 1x6, Lumber Length 12 ft","Lumber, AGB15512MH",,Board Size: 1x6,Lumber Length: 12 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15516MH,1x6-16' Mahogany Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15516MH,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15516MH, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, AGB15516MH","Lumber, Model AGB15516MH, Board Size 1x6, Lumber Length 16 ft","Lumber, AGB15516MH",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15520MH,1x6-20' Mahogany Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15520MH,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15520MH, Board Size 1x6, Lumber Length 20 ft",LUMBER 1X6 20FT,"Lumber, AGB15520MH","Lumber, Model AGB15520MH, Board Size 1x6, Lumber Length 20 ft","Lumber, AGB15520MH",,Board Size: 1x6,Lumber Length: 20 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15512WT,1x6-12' Weathered Teak Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15512WT,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15512WT, Board Size 1x6, Lumber Length 12 ft",LUMBER 1X6 12FT,"Lumber, AGB15512WT","Lumber, Model AGB15512WT, Board Size 1x6, Lumber Length 12 ft","Lumber, AGB15512WT",,Board Size: 1x6,Lumber Length: 12 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Lumber,Dimensional Lumber,,AGB15516WT,1x6-16' Weathered Teak Grooved - Vintage Azek PVC Decking,TIMBERTECH,,,,Parksite,,,AGB15516WT,,Building Materials > Lumber > Dimensional Lumber,"Lumber, AGB15516WT, Board Size 1x6, Lumber Length 16 ft",LUMBER 1X6 16FT,"Lumber, AGB15516WT","Lumber, Model AGB15516WT, Board Size 1x6, Lumber Length 16 ft","Lumber, AGB15516WT",,Board Size: 1x6,Lumber Length: 16 ft,,,,,,,,,,,,,,,,,,,,,,Lumber,,Lumber,Board Size,1x6,,Lumber Length,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
